active_days,heating_type,small_room_cnt,property_condition_type,balcony_area,trend_nmAr,nmAr,room_cnt,postcode,county,created_at,property_subtype,garden_access,view_type,elevator_type,nr,ad_view_cnt,property_type,orientation,city,property_area,property_floor,jelen_nmAr,price_created_at,building_floor_count,condition_mapping,condition_dummy,condition=_good,condition=_medium,condition=_missing_info,condition=_new_construction,condition=_novel,condition=_renewed,condition=_to_be_renovated,condition=_under_construction,heating_type=_central heating with own meter,heating_type=_district heating,heating_type=_electric,heating_type=_fan-coil,heating_type=_gas furnace,"heating_type=_gas furnace, circulating hot water",heating_type=_konvection gas burner,heating_type=_other,heating_type=_tile stove (gas),ker_code_from_postcode,time,year,month,day,daynum,ori_from_postcode,ori=_north,ori=_north-east,ori=_north-west,ori=_south,ori=_south-east,ori=_south-west,ori=_west,roman,emelet,emelet_epulet,emelet_median,tipp,tipp_arany
10.0,"gas furnace, circulating hot water",1.0,good,18.0,318385.58621358266,212307.6923076923,2.0,0,Budapest,2015-03-09,0,0,0,0,19924,40.0,flat,south-west,Budapest XVII.,65.0,0,302941.8048678241,13.8,4,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.0,2015-03-09,2015,3,9,28,south-west,0,0,0,0,0,1,0,XVII,0.0,4.0,0.0,385703.6696480785,0.7854262966806421
14.0,"gas furnace, circulating hot water",0.0,renewed,0.0,332507.0142489401,470000.0,2.0,6,Budapest,2015-05-04,1,0,1,1,58208,82.0,flat,,Budapest VI.,60.0,4,642160.9964458445,28.2,4.0,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.0,2015-05-04,2015,5,4,84,south-east,0,0,0,0,1,0,0,VI,4.0,4.0,4.0,678736.9473892802,0.9461117431662991
37.0,konvection gas burner,0.0,medium,3.0,328976.6572401007,228571.42857142858,1.0,0,Budapest,2015-04-20,2,0,4,1,48197,327.0,flat,west,Budapest VIII.,35.0,10,315648.5047490443,8.0,11,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,2015-04-20,2015,4,20,70,west,0,0,0,0,0,0,1,VIII,10.0,11.0,10.0,365936.3324012037,0.8625776584626611
118.0,"gas furnace, circulating hot water",1.0,novel,4.0,329480.9939556492,409090.9090909091,1.0,13,Budapest,2015-04-22,1,0,1,1,50477,38.0,flat,south-east,Budapest XIII.,55.0,4,564074.3326754489,22.5,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.0,2015-04-22,2015,4,22,72,south-east,0,0,0,0,1,0,0,XIII,4.0,4.0,4.0,612915.9212578891,0.9203127429253224
27.0,central heating with own meter,1.0,good,0.0,346880.61064207176,228888.88888888888,1.0,18,Budapest,2015-06-30,1,0,1,0,104368,106.0,flat,west,Budapest XVIII.,45.0,2,299772.3434580597,10.3,5,1,good,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,2015-06-30,2015,6,30,141,west,0,0,0,0,0,0,1,XVIII,2.0,5.0,2.0,355845.56233553326,0.842422598979607
22.0,district heating,2.0,good,0.0,363019.3855396231,250000.0,1.0,3,Budapest,2015-09-02,2,0,0,1,151175,41.0,flat,east,Budapest III.,50.0,9,312865.0625493326,12.5,9.0,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,2015-09-02,2015,9,2,205,east,0,0,0,0,0,0,0,III,9.0,10.0,9.0,357412.8996796575,0.8753602984943961
72.0,konvection gas burner,1.0,to_be_renovated,0.0,352428.314513105,298333.3333333333,2.0,2,Budapest,2015-07-22,1,0,3,1,120823,1269.0,flat,east,Budapest II.,60.0,0,384572.18063856696,17.9,6,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.0,2015-07-22,2015,7,22,163,east,0,0,0,0,0,0,0,II,0.0,6.0,0.0,504487.4197715421,0.7623028158218912
70.0,"gas furnace, circulating hot water",0.0,novel,10.0,381679.84401491686,507142.85714285716,3.0,3,Budapest,2015-11-15,1,0,2,0,212788,604.0,flat,south,Budapest III.,70.0,1,603639.9356054122,35.5,3,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3.0,2015-11-15,2015,11,15,279,south,0,0,0,1,0,0,0,III,1.0,3.0,1.0,663573.3316086836,0.909680824788458
16.0,konvection gas burner,0.0,good,0.0,316620.40770916303,216363.63636363635,2.0,15,Budapest,2015-03-02,1,0,2,0,14948,485.0,flat,,Budapest XV.,55.0,2,310450.41535307816,11.9,2,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.0,2015-03-02,2015,3,2,21,south-west,0,0,0,0,0,1,0,XV,2.0,2.0,2.0,371921.600391416,0.8347200459084801
26.0,konvection gas burner,1.0,good,0.0,431104.8421386678,395000.0,1.0,13,Budapest,2016-05-29,1,0,0,0,355643,78.0,flat,,Budapest XIII.,40.0,3,416256.5418566286,15.8,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,2016-05-29,2016,5,29,475,west,0,0,0,0,0,0,1,XIII,3.0,3.0,3.0,470997.5510505135,0.8837764462431057
7.0,central heating with own meter,0.0,good,8.0,431861.34721199056,445000.0,1.0,0,Budapest,2016-06-01,1,0,0,0,357769,14.0,flat,,Budapest XIII.,40.0,1,468125.77375614556,17.8,,1,good,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13.0,2016-06-01,2016,6,1,478,west,0,0,0,0,0,0,1,XIII,1.0,1.0,1.0,567626.4381507525,0.8247074876942552
14.0,konvection gas burner,2.0,medium,0.0,399835.9657746621,270909.0909090909,1.0,14,Budapest,2016-01-26,2,0,2,0,260282,312.0,flat,south-west,Budapest XIV.,55.0,9,307814.16344930895,14.9,9.0,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,2016-01-26,2016,1,26,351,south-west,0,0,0,0,0,1,0,XIV,9.0,10.0,9.0,328258.76344941626,0.9377180374858209
17.0,konvection gas burner,0.0,medium,0.0,314855.22920474334,217142.85714285713,1.0,8,Budapest,2015-02-23,1,0,3,1,9879,196.0,flat,,Budapest VIII.,35.0,2,313315.2360422402,7.6,4,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,2015-02-23,2015,2,23,14,east,0,0,0,0,0,0,0,VIII,2.0,4.0,2.0,414805.4090233412,0.7553306423364646
227.0,"gas furnace, circulating hot water",2.0,novel,2.0,361002.0386774292,453846.1538461539,1.0,13,Budapest,2015-08-25,1,0,1,1,144668,2854.0,flat,,Budapest XIII.,65.0,1,571144.3461090695,29.5,5,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,13.0,2015-08-25,2015,8,25,197,west,0,0,0,0,0,0,1,XIII,1.0,5.0,1.0,609772.7942934362,0.9366510796383976
34.0,konvection gas burner,0.0,renewed,0.0,336793.87633110216,242857.14285714287,1.0,8,Budapest,2015-05-21,1,0,0,0,72917,317.0,flat,,Budapest VIII.,35.0,,327592.21464854875,8.5,4,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8.0,2015-05-21,2015,5,21,101,east,0,0,0,0,0,0,0,VIII,4.0,4.0,2.0,430196.6378319507,0.7614941304504507
20.0,district heating,0.0,novel,2.0,340072.06498216727,318000.0,2.0,0,Budapest,2015-06-03,2,0,0,1,81902,104.0,flat,south,Budapest XIII.,50.0,2,424818.1257778853,15.9,,2,novel,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,13.0,2015-06-03,2015,6,3,114,south,0,0,0,1,0,0,0,XIII,2.0,2.0,2.0,469055.0003577758,0.9056893657542326
32.0,konvection gas burner,0.0,good,0.0,332759.18260671437,371428.5714285714,1.0,0,Budapest,2015-05-05,1,0,3,1,59391,235.0,flat,,Budapest VI.,35.0,2,507098.27856680524,13.0,5,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,2015-05-05,2015,5,5,85,south-east,0,0,0,0,1,0,0,VI,2.0,5.0,2.0,658253.2663189708,0.7703695591251041
49.0,"gas furnace, circulating hot water",1.0,good,6.0,431104.8421386678,271666.6666666667,2.0,21,Budapest,2016-05-29,0,0,0,0,355760,77.0,flat,north-east,Budapest XXI.,60.0,0,286286.1448212256,16.3,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.0,2016-05-29,2016,5,29,475,north-east,0,1,0,0,0,0,0,XXI,0.0,0.0,0.0,310802.2358041134,0.9211199658218053
115.0,"gas furnace, circulating hot water",0.0,missing_info,0.0,344863.26377987786,390909.0909090909,2.0,0,Budapest,2015-06-22,1,0,0,0,97798,282.0,flat,,Budapest II.,55.0,10,514962.62925150694,21.5,,6,missing_info,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2015-06-22,2015,6,22,133,east,0,0,0,0,0,0,0,II,10.0,10.0,10.0,627795.9348028244,0.8202707292350409
15.0,central heating,0.0,novel,12.0,327967.9838090038,435000.0,1.0,12,Budapest,2015-04-16,1,0,0,0,46102,31.0,flat,,Budapest XII.,40.0,10,602566.0849978984,17.4,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12.0,2015-04-16,2015,4,16,66,south-west,0,0,0,0,0,1,0,XII,10.0,10.0,10.0,791055.8398510709,0.761723831166383
79.0,konvection gas burner,0.0,good,0.0,340072.06498216727,331111.1111111111,2.0,7,Budapest,2015-06-03,1,0,0,0,83023,80.0,flat,,Budapest VII.,45.0,2,442333.3385108659,14.9,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,2015-06-03,2015,6,3,114,south-west,0,0,0,0,0,1,0,VII,2.0,2.0,2.0,484968.5206902683,0.9120867017951627
11.0,central heating with own meter,0.0,medium,0.0,323176.78501129325,209230.76923076922,3.0,18,Budapest,2015-03-28,1,0,0,0,33665,154.0,flat,,Budapest XVIII.,65.0,4,294125.22513940925,13.6,4,4,medium,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18.0,2015-03-28,2015,3,28,47,east,0,0,0,0,0,0,0,XVIII,4.0,4.0,4.0,309829.58278470894,0.9493129174297983
112.0,konvection gas burner,0.0,medium,0.0,326202.8053045841,211111.11111111112,1.0,0,Budapest,2015-04-09,1,0,0,0,41377,483.0,flat,,Budapest IV.,45.0,10,294015.5343600617,9.5,,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.0,2015-04-09,2015,4,9,59,east,0,0,0,0,0,0,0,IV,10.0,10.0,10.0,383911.94701575604,0.7658410649773164
1.0,district heating,1.0,good,0.0,326202.8053045841,197142.85714285713,1.0,18,Budapest,2015-04-09,2,0,2,1,41098,23.0,flat,,Budapest XVIII.,35.0,1,274561.8749437568,6.9,10,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.0,2015-04-09,2015,4,9,59,east,0,0,0,0,0,0,0,XVIII,1.0,10.0,1.0,332372.67082413967,0.8260663377135152
7.0,central heating with own meter,0.0,novel,15.0,445730.60688957374,521538.46153846156,3.0,14,Budapest,2016-07-26,1,0,0,0,386180,26.0,flat,,Budapest XIV.,65.0,0.5,531570.3661041368,33.9,,2,novel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14.0,2016-07-26,2016,7,26,533,south-west,0,0,0,0,0,1,0,XIV,0.5,0.5,0.5,623006.2820176126,0.8532343596643045
32.0,central heating with own meter,1.0,new_construction,0.0,345619.7688532006,298000.0,1.0,0,Budapest,2015-06-25,1,0,0,0,100948,181.0,flat,,Budapest X.,50.0,2,391709.916082851,14.9,,7,new_construction,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10.0,2015-06-25,2015,6,25,136,south-west,0,0,0,0,0,1,0,X,2.0,2.0,2.0,513898.73954017117,0.7622317120943848
22.0,electric,1.0,novel,0.0,435643.87257860415,518000.0,1.0,7,Budapest,2016-06-16,1,0,1,1,367696,68.0,flat,,Budapest VII.,50.0,1,540188.1176314675,25.9,4,2,novel,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,7.0,2016-06-16,2016,6,16,493,south-west,0,0,0,0,0,1,0,VII,1.0,4.0,1.0,632690.8941694829,0.8537946770050463
18.0,district heating,1.0,renewed,0.0,386975.37952817586,281428.5714285714,2.0,0,Budapest,2015-12-06,2,0,1,1,230051,282.0,flat,,Budapest XIV.,70.0,6,330393.67785671266,19.7,6.0,3,renewed,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14.0,2015-12-06,2015,12,6,300,south-west,0,0,0,0,0,1,0,XIV,6.0,10.0,6.0,351027.1381408506,0.9412197575565833
39.0,konvection gas burner,0.0,good,0.0,414461.730525568,318000.0,2.0,14,Budapest,2016-03-24,1,0,1,0,306641,129.0,flat,west,Budapest XIV.,50.0,0.5,348569.6425866448,15.9,4,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,2016-03-24,2016,3,24,409,west,0,0,0,0,0,0,1,XIV,0.5,4.0,0.5,411043.93961852934,0.8480106601501922
75.0,konvection gas burner,1.0,good,0.0,415974.74067221343,397777.77777777775,1.0,11,Budapest,2016-03-30,1,0,0,0,309847,166.0,flat,south-west,Budapest XI.,45.0,0,434430.62660345493,17.9,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11.0,2016-03-30,2016,3,30,415,south-west,0,0,0,0,0,1,0,XI,0.0,0.0,0.0,472232.58372694417,0.9199505531254336
30.0,konvection gas burner,0.0,to_be_renovated,0.0,311829.20891145244,214285.7142857143,1.0,8,Budapest,2015-02-11,1,0,3,1,2255,199.0,flat,,Budapest VIII.,35.0,2,312193.10218826245,7.5,4,5,to_be_renovated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8.0,2015-02-11,2015,2,11,2,east,0,0,0,0,0,0,0,VIII,2.0,4.0,2.0,402648.49972079485,0.7753489766005434
58.0,konvection gas burner,0.0,good,0.0,431357.0104964421,472500.0,1.0,6,Budapest,2016-05-30,1,0,0,0,356365,48.0,flat,north-west,Budapest VI.,40.0,0,497636.0443891228,18.9,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,2016-05-30,2016,5,30,476,north-west,0,0,1,0,0,0,0,VI,0.0,0.0,0.0,525117.5528564896,0.9476659877052763
6.0,konvection gas burner,1.0,good,3.0,394540.4302614031,346000.0,1.0,14,Budapest,2016-01-05,1,0,0,0,242906,34.0,flat,west,Budapest XIV.,50.0,1,398411.12973010837,17.3,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,2016-01-05,2016,1,5,330,west,0,0,0,0,0,0,1,XIV,1.0,1.0,1.0,421261.86492781615,0.9457564591050194
54.0,konvection gas burner,0.0,missing_info,0.0,341332.9067710385,358333.3333333333,1.0,6,Budapest,2015-06-08,1,0,0,0,86261,132.0,flat,,Budapest VI.,60.0,4,476931.4123103646,21.5,,6,missing_info,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,2015-06-08,2015,6,8,119,south-east,0,0,0,0,1,0,0,VI,4.0,4.0,4.0,538002.2569387561,0.8864858951040728
12.0,district heating,1.0,good,0.0,385966.7060970789,233333.33333333334,1.0,21,Budapest,2015-12-02,2,0,0,1,226805,20.0,flat,east,Budapest XXI.,45.0,2,274646.34186844557,10.5,,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.0,2015-12-02,2015,12,2,296,east,0,0,0,0,0,0,0,XXI,2.0,2.0,2.0,301171.7803816697,0.9119258833626148
37.0,konvection gas burner,0.0,good,0.0,387984.05295927287,463333.3333333333,1.0,0,Budapest,2015-12-10,1,0,3,0,233732,122.0,flat,,Budapest VI.,30.0,3,542533.4841714964,13.9,4,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,2015-12-10,2015,12,10,304,south-east,0,0,0,0,1,0,0,VI,3.0,4.0,3.0,607571.617453335,0.8929539639220656
120.0,konvection gas burner,0.0,good,0.0,354949.99809084745,340000.0,1.0,13,Budapest,2015-08-01,1,0,0,0,128128,189.0,flat,,Budapest XIII.,35.0,1,435169.6672464588,11.9,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,2015-08-01,2015,8,1,173,west,0,0,0,0,0,0,1,XIII,1.0,1.0,1.0,482182.14667971793,0.9025005804196927
5.0,konvection gas burner,0.0,renewed,0.0,340324.23333994154,363333.3333333333,1.0,6,Budapest,2015-06-04,1,0,3,0,83612,128.0,flat,,Budapest VI.,30.0,0,485019.5512956745,10.9,,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.0,2015-06-04,2015,6,4,115,south-east,0,0,0,0,1,0,0,VI,0.0,0.0,0.0,599816.2512645869,0.8086135550230799
26.0,"gas furnace, circulating hot water",1.0,novel,0.0,435391.7042208299,444615.3846153846,2.0,7,Budapest,2016-06-15,1,0,0,0,366834,13.0,flat,south,Budapest VII.,65.0,3,463928.67141426855,28.9,,2,novel,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.0,2016-06-15,2016,6,15,492,south,0,0,0,1,0,0,0,VII,3.0,3.0,3.0,576861.787908461,0.8042284670932075
72.0,central heating with own meter,1.0,novel,2.0,374114.79328168964,310000.0,1.0,0,Budapest,2015-10-16,2,0,1,1,189143,94.0,flat,north-east,Budapest XIV.,50.0,6,376446.8691316014,15.5,6.0,2,novel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14.0,2015-10-16,2015,10,16,249,north-east,0,1,0,0,0,0,0,XIV,6.0,10.0,6.0,420370.3010560727,0.8955125235676142
16.0,district heating,0.0,renewed,4.0,312333.5456270009,238000.0,2.0,3,Budapest,2015-02-13,2,0,4,1,3620,219.0,flat,east,Budapest III.,50.0,10,346182.57406123605,11.9,10,3,renewed,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.0,2015-02-13,2015,2,13,4,east,0,0,0,0,0,0,0,III,10.0,10.0,10.0,382549.2836068729,0.9049358838088712
123.0,central heating,1.0,good,0.0,403870.65949904994,358000.0,1.0,14,Budapest,2016-02-11,1,0,0,0,274610,1858.0,flat,,Budapest XIV.,50.0,4,402705.5362700296,17.9,4,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,2016-02-11,2016,2,11,367,south-west,0,0,0,0,0,1,0,XIV,4.0,4.0,4.0,433950.284225909,0.9279992453245779
20.0,konvection gas burner,0.0,renewed,0.0,361758.54375075194,288000.0,2.0,15,Budapest,2015-08-28,1,0,2,0,147431,192.0,flat,north-west,Budapest XV.,50.0,0.5,361676.7305257338,14.4,2,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15.0,2015-08-28,2015,8,28,200,north-west,0,0,1,0,0,0,0,XV,0.5,2.0,0.5,397536.1564613474,0.9097958126505652
92.0,fan-coil,1.0,missing_info,0.0,319142.0912869054,396666.6666666667,2.0,0,Budapest,2015-03-12,1,0,0,1,22531,173.0,flat,,,60.0,,564661.9157150754,23.8,,6,missing_info,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,2015-03-12,2015,3,12,31,east,0,0,0,0,0,0,0,XXIV,4.0,4.0,2.0,713457.3379082693,0.7914445415482926
4.0,district heating,3.0,renewed,0.0,366801.91090623674,272307.6923076923,1.0,14,Budapest,2015-09-17,2,0,0,0,163587,16.0,flat,,Budapest XIV.,65.0,3,337268.04663866694,17.7,,3,renewed,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,14.0,2015-09-17,2015,9,17,220,south-west,0,0,0,0,0,1,0,XIV,3.0,3.0,3.0,372912.1866034674,0.9044168004015855
1.0,konvection gas burner,0.0,good,0.0,410931.37351672864,480000.0,1.0,0,Budapest,2016-03-10,1,0,3,0,297536,16.0,flat,,Budapest VII.,25.0,2,530663.0083745448,12.0,3,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,2016-03-10,2016,3,10,395,south-west,0,0,0,0,0,1,0,VII,2.0,3.0,2.0,559949.1556840691,0.9476985597491498
19.0,district heating,0.0,good,0.0,366549.74254846247,428000.0,1.0,3,Budapest,2015-09-16,1,0,3,0,162438,205.0,flat,,Budapest III.,25.0,4,530466.2126869741,10.7,4,1,good,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,2015-09-16,2015,9,16,219,east,0,0,0,0,0,0,0,III,4.0,4.0,4.0,587373.657445192,0.9031154291022526
29.0,central heating with own meter,0.0,novel,7.0,410679.2051589544,480000.0,1.0,9,Budapest,2016-03-09,1,0,0,1,296368,27.0,flat,south-west,Budapest IX.,50.0,1,530988.8500964346,24.0,,2,novel,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9.0,2016-03-09,2016,3,9,394,south-west,0,0,0,0,0,1,0,IX,1.0,1.0,1.0,638064.911289362,0.8321862567610014
2.0,district heating,0.0,missing_info,5.0,313342.21905809786,350000.0,1.0,0,Budapest,2015-02-17,2,0,0,0,6324,116.0,flat,,Budapest XI.,30.0,8,507453.21312536666,10.5,,6,missing_info,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11.0,2015-02-17,2015,2,17,8,east,0,0,0,0,0,0,0,XI,8.0,8.0,8.0,539338.4908287296,0.9408807673741789
186.0,district heating,2.0,medium,4.0,332507.0142489401,218000.0,1.0,3,Budapest,2015-05-04,2,0,4,1,58072,1207.0,flat,east,Budapest III.,50.0,8,297853.3983514768,10.9,8.0,4,medium,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,2015-05-04,2015,5,4,84,east,0,0,0,0,0,0,0,III,8.0,10.0,8.0,345742.1535579195,0.8614899724733153
148.0,"gas furnace, circulating hot water",2.0,renewed,12.0,361506.3753929777,498571.4285714286,1.0,12,Budapest,2015-08-27,1,0,2,0,146792,2547.0,flat,south-west,Budapest XII.,70.0,0,626553.7062617706,34.9,3,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,12.0,2015-08-27,2015,8,27,199,south-west,0,0,0,0,0,1,0,XII,0.0,3.0,0.0,663490.9647996498,0.9443289200644459
51.0,district heating,0.0,renewed,0.0,420009.4343966013,227142.85714285713,3.0,10,Budapest,2016-04-15,2,0,4,1,323395,284.0,flat,,Budapest X.,70.0,9,245689.68055730851,15.9,9.0,3,renewed,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10.0,2016-04-15,2016,4,15,431,south-west,0,0,0,0,0,1,0,X,9.0,10.0,9.0,267212.19586859684,0.9194553405718348
17.0,district heating,2.0,novel,0.0,338559.05483552185,254545.45454545456,1.0,3,Budapest,2015-05-28,2,0,2,1,77464,47.0,flat,south,Budapest III.,55.0,7,341568.48206663283,14.0,,2,novel,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.0,2015-05-28,2015,5,28,108,south,0,0,0,1,0,0,0,III,7.0,7.0,7.0,403290.85307274415,0.8469532087429267
15.0,"gas furnace, circulating hot water",0.0,medium,0.0,414209.56216779375,358000.0,2.0,0,Budapest,2016-03-23,1,0,0,0,305912,31.0,flat,,Budapest XIII.,50.0,4,392653.7805310506,17.9,,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0,2016-03-23,2016,3,23,408,west,0,0,0,0,0,0,1,XIII,4.0,4.0,4.0,495604.45502281864,0.7922724998768867
1.0,district heating,0.0,to_be_renovated,4.0,325950.6369468099,198000.0,2.0,3,Budapest,2015-04-08,2,0,1,1,40294,202.0,flat,west,Budapest III.,50.0,3,275968.95772702724,9.9,3.0,5,to_be_renovated,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.0,2015-04-08,2015,4,8,58,west,0,0,0,0,0,0,1,III,3.0,10.0,3.0,332247.4530748117,0.8306127110171938
14.0,"gas furnace, circulating hot water",1.0,new_construction,0.0,356463.0082374929,441666.6666666667,2.0,6,Budapest,2015-08-07,1,0,3,1,132988,76.0,flat,south,Budapest VI.,60.0,5,562894.5357918359,26.5,5,7,new_construction,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.0,2015-08-07,2015,8,7,179,south,0,0,0,1,0,0,0,VI,5.0,5.0,5.0,708069.8857560052,0.7949703088853075
18.0,central heating,0.0,good,0.0,352932.6512286535,377777.77777777775,2.0,2,Budapest,2015-07-24,1,0,1,1,122465,116.0,flat,east,Budapest II.,45.0,0.5,486285.6412487902,17.0,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2015-07-24,2015,7,24,165,east,0,0,0,0,0,0,0,II,0.5,0.5,0.5,625202.2312082051,0.7778053515724693
3.0,konvection gas burner,0.0,renewed,0.0,327715.8154512296,425714.28571428574,1.0,1,Budapest,2015-04-15,1,0,1,0,45251,163.0,flat,north,Budapest I.,35.0,1,590157.187028707,14.9,4,3,renewed,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,2015-04-15,2015,4,15,65,north,1,0,0,0,0,0,0,I,1.0,4.0,1.0,670199.2731184198,0.8805697211259584
4.0,konvection gas burner,0.0,medium,0.0,412948.7203789226,368571.4285714286,1.0,7,Budapest,2016-03-18,1,0,0,0,302903,32.0,flat,east,Budapest VII.,35.0,0,405482.7828236779,12.9,,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.0,2016-03-18,2016,3,18,403,east,0,0,0,0,0,0,0,VII,0.0,0.0,0.0,436516.1160603465,0.9289067869549669
24.0,district heating,1.0,to_be_renovated,3.0,375123.46671278664,221428.57142857142,2.0,0,Budapest,2015-10-20,2,0,2,1,191775,582.0,flat,,Budapest XIV.,70.0,3,268167.5979927395,15.5,3.0,5,to_be_renovated,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14.0,2015-10-20,2015,10,20,253,south-west,0,0,0,0,0,1,0,XIV,3.0,10.0,3.0,314144.90236825985,0.8536430035028137
20.0,konvection gas burner,0.0,medium,0.0,333011.3509644886,278000.0,2.0,13,Budapest,2015-05-06,1,0,3,0,61014,170.0,flat,,Budapest XIII.,50.0,1,379256.1534830431,13.9,3,4,medium,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13.0,2015-05-06,2015,5,6,86,west,0,0,0,0,0,0,1,XIII,1.0,3.0,1.0,432635.8648954911,0.8766174611405769
1.0,konvection gas burner,0.0,good,0.0,321915.94322242204,248571.42857142858,1.0,15,Budapest,2015-03-23,1,0,2,0,29631,19.0,flat,,Budapest XV.,35.0,1,350796.78081749956,8.7,,1,good,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15.0,2015-03-23,2015,3,23,42,south-west,0,0,0,0,0,1,0,XV,1.0,1.0,1.0,406018.4043583572,0.8639923142692855
74.0,electric,1.0,novel,0.0,433626.52571641025,580000.0,1.0,6,Budapest,2016-06-08,1,0,0,1,362555,130.0,flat,,Budapest VI.,55.0,1,607657.7339818605,31.9,,2,novel,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.0,2016-06-08,2016,6,8,485,south-east,0,0,0,0,1,0,0,VI,1.0,1.0,1.0,717931.7389231308,0.846400432015059
